pPartNumbers,pCatentryId
8475895,1746603
8492108,1746611
8493688,1746619
8499761,1746623
8497945,1746625
8495088,1746627
8509046,1746635
8509400,1746641
8520599,1746645
8523486,1746649
1481587,1941990
8571696,1746683
8491288,1746685
8338798,1746701
8543820,1746714
8543851,1746716
8201492,1746722
8198976,1746728
8242437,1746730
8269362,1746736
8369781,1746738
8454713,1746779
8459127,1746781
8475558,1746784
8491305,1746786
8495466,1746817
8476052,1746819
8619778,1746829
8547022,1746835
8264305,1746841
8365534,1746843
8626857,1746845
8555942,1746873
8559254,1746879
8581789,1746885
8579667,1746887
8626390,1746901
8369664,1746952
8506692,1746966
8624426,1746975
8647843,1746977
8201887,1747141
8492579,1747147
8497110,1747149
8579784,1747157
8141813,1747445
8149712,1747447
8144425,1747449
8200417,1747451
8625906,1747458
8107644,1747460
8203809,1747462
8152149,1747464
8108832,1747472
8165143,1747476
8201863,1747642
8625872,1748009
8474250,1748023
8267034,1748071
8544104,1748072
8108320,1748078
8358369,1748087
8542546,1748093
8625683,1748097
8625690,1748099
8625559,1748101
8625717,1748107
8625566,1748109
8479750,1748113
8476519,1748115
8508511,1748119
8506128,1748121
8491013,1748123
8509888,1748125
8520520,1748127
8494113,1748129
8199944,1748131
8498267,1748133
8506616,1748135
8499053,1748137
8499668,1748139
8506317,1748141
8436315,1748143
8494010,1748151
8476973,1748153
8526342,1748157
8527918,1748161
8496207,1748163
8269458,1748165
8455798,1748167
8522944,1748169
8490313,1748183
8476784,1748185
8522346,1748187
8520386,1748205
8434922,1748207
8491549,1748209
8522731,1748211
8507275,1748213
8494663,1748215
8523950,1748223
8456436,1748227
8498126,1748229
8526098,1748231
8524162,1748233
8526452,1748237
8491673,1748239
8525824,1748247
8491996,1748249
8479004,1748253
8499682,1748257
8508346,1748261
8493509,1748263
8504072,1748267
8476612,1748269
8898441,1814476
8478122,1748271
8508470,1748273
8525350,1748275
8527750,1748277
8525776,1748279
8493138,1748281
8438760,1748283
8499149,1748285
8494216,1748287
8492294,1748289
8494254,1748291
8435529,1748295
8454500,1748297
8507017,1748299
8528735,1748315
8520434,1748319
8506386,1748321
8455114,1748325
8508607,1748327
8477745,1748329
8476038,1748333
8523637,1748347
8583093,1748428
8551379,1748437
8555021,1748439
8579052,1748451
8554974,1748457
8624859,1748459
8589169,1748463
8241751,1748477
8263409,1748930
8199205,1748932
8200864,1748934
8241294,1748936
8457088,1748938
8368191,1748940
8262905,1748944
8240075,1748952
8163097,1748956
8643160,1749512
8645924,1749516
8572444,1749536
8572413,1749538
8572475,1749540
8572523,1749542
8572547,1749544
8572554,1749546
8196545,1749582
8141930,1749584
8200644,1749655
8202893,1749657
8144827,1749732
8105770,1749758
8209645,1749769
8209690,1749775
8239763,1749777
8241579,1749783
8154374,1749785
8243058,1749789
8154934,1749791
8244301,1749799
8585046,1749854
8587295,1749860
8169235,1749864
8198952,1749872
8198756,1749874
8200053,1749882
8143385,1749888
8201870,1749890
8203201,1749892
8203256,1749896
8572932,1749900
8572956,1749903
8573027,1750005
8619936,1750023
8573065,1750035
8572884,1750039
8524090,1750045
8619606,1750051
8039815,1750081
8644073,1750090
8624323,1750096
8622167,1750100
8624622,1750102
8630960,1750104
8617969,1750108
8379331,1750118
8362788,1750128
8434795,1750132
8456560,1750142
8266994,1750144
9291346,1931328
8474937,1750154
8630441,1750184
8633802,1750186
8361040,1750188
8153911,1750500
8153980,1750504
8154006,1750508
8583206,1750512
8582836,1750524
8617622,1750526
8628563,1750528
8587707,1750534
8162452,1750544
8619912,1750558
8709671,1750564
8168731,1750574
8576237,1751005
8576763,1751080
8625834,1751094
8364432,1751113
8364298,1751118
8364504,1751120
8363196,1751122
8491707,1751147
8665179,1751149
8570893,1751311
8584975,1751349
8663607,1751407
8796574,1814478
8242509,1751870
1955068,1941992
8577243,1752459
8589183,1752465
8621429,1752471
8551331,1752477
8621326,1752481
8578400,1752495
8629036,1752528
8635446,1752552
8637406,1752558
8363859,1752565
8625920,1752571
8619864,1752573
8641148,1752585
8628604,1752629
8619792,1752631
8572901,1752644
8625652,1752646
8621120,1752673
8208275,1752738
8372905,1752771
8496434,1752773
8288525,1752833
8365204,1752835
8627162,1752934
8627399,1752936
8199353,1752950
8240082,1752956
8621340,1753551
8621333,1753553
8641753,1753555
8153904,1753567
8264570,1753577
8354662,1753578
7422791,1753589
7525375,1753591
8624794,1753600
8376121,1753660
8624220,1753672
8632999,1753674
8636988,1753703
8583749,1753705
8266334,1753707
8631000,1753728
8631495,1753730
8631897,1753732
8589671,1753734
8629782,1753736
8631880,1753739
8618951,1753747
8622741,1753755
8636816,1753757
8647379,1753759
8618353,1753761
8621508,1753763
8571892,1753765
8619369,1753777
8355094,1753779
8541262,1753800
8574239,1753812
8574480,1753828
8574569,1753832
8238874,1754103
8631251,1754105
8618171,1754111
8619637,1754117
8638261,1754385
8622868,1754398
8647197,1754428
8628628,1754520
8163183,1754708
8626792,1754710
8626943,1754712
8626761,1754718
8627124,1754720
3931963,2021540
8626936,1754726
8627430,1754728
8626871,1754759
8627382,1754761
8627272,1754773
8589413,1754783
8589396,1754785
8589327,1754787
8589633,1754789
8589499,1754791
8589640,1754793
8589626,1754795
8864970,1754803
8618683,1754805
8618652,1754807
8627485,1754809
8642824,1754879
8657565,1754880
8654331,1754881
8633345,1755204
7543216,1755251
8637358,1755258
7501715,1755262
7967610,1755267
8628068,1755475
8589389,1755477
8589468,1755479
8627131,1755521
8541080,1755603
8579289,1755609
8574961,1755626
8559120,1755629
8620994,1756001
2005591,1941994
8638371,1756045
8587271,1756069
8626730,1756071
8620949,1756073
8586959,1756075
8627904,1756077
8577047,1756079
9420753,1912729
8575788,1756162
8584779,1756164
8579777,1756168
8582410,1756170
8626905,1756172
8630166,1756174
8632119,1756178
8164041,1756186
8164089,1756187
8164065,1756188
8163994,1756189
8644781,1756192
8546872,1756268
8588940,1756274
8633211,1756350
8649212,1756358
8649470,1756362
8648457,1756364
8628350,1756382
8588830,1756919
8547527,1757006
8548227,1757008
8546315,1757034
8574514,1757110
9311996,1912731
8556556,1757513
8575207,1757550
8575094,1757558
8575063,1757562
8631581,1757574
8375744,1758101
8627739,1758103
8376231,1758214
8645168,1759348
8645209,1759567
8200792,1759573
8639136,1759616
8652254,1760051
8649803,1760053
8652838,1760057
8639992,1760079
8643634,1760083
8653837,1760398
8657156,1760402
7645846,1761097
8655495,1761101
8655419,1761105
8239079,1761476
8633101,1761581
8161154,1761585
8619730,1761643
8637918,1761664
8644657,1761686
8644671,1761688
8644729,1761690
8644705,1761692
8644712,1761694
8644736,1761696
8058700,1761704
8017837,1761706
8572145,1762652
8574071,1762654
8575324,1762663
8498470,1762666
8508353,1762668
8508140,1762672
8509204,1762676
8509170,1762678
8628752,1763413
8628721,1763415
8628776,1763417
8628769,1763419
8639507,1763423
8646105,1763429
8665849,1814479
8354349,1764244
8496496,1764254
8496355,1764256
1159998,1941996
8625951,1764756
8645429,1764812
8649858,1764818
7968389,1764820
1978416,1941998
8656463,1764829
8635295,1764847
8647874,1764888
8641564,1764898
8654829,1764907
8630568,1764913
8641980,1764925
8647647,1764927
8653507,1764929
8655251,1764931
8655550,1764933
8637901,1764967
8639617,1764971
8878519,1784217
8632731,1765246
8658045,1765267
8655172,1765304
8572327,1765445
8621436,1765481
8638481,1765485
8635549,1765495
1992533,1942000
4034199,2021542
8619716,1765862
8646909,1765888
8627155,1765934
8653514,1765944
8868660,1766075
8653765,1766093
8198440,1766121
7906073,1766135
8799595,1766139
8639978,1766147
9211649,1931330
8641629,1766408
8630630,1766410
8643775,1766412
8623726,1766414
8648309,1766416
8648282,1766486
1475359,1942002
8574727,1766514
8639167,1766524
9302008,1931332
8660033,1766762
8648237,1766776
8654221,1766780
8635783,1766813
8641162,1767179
7285842,1767183
7969120,1767187
8575520,1767189
8661472,1767191
8639181,1767201
8634935,1767203
8645247,1767207
8653954,1767257
8653813,1767259
8654348,1767268
8658681,1767270
8658069,1767272
8626163,1767276
8654070,1767313
8656504,1767585
8655859,1767587
8572664,1767589
8624017,1767830
8649872,1767883
8813639,1767988
8632858,1767990
8633266,1767996
8649834,1767998
8659800,1768003
8584999,1768076
8648983,1768094
7922631,1768693
8047876,1768695
8585716,1768697
8634557,1768703
8638333,1768707
8642037,1768709
8643524,1768713
8366973,1768775
8636160,1768781
8367020,1768783
8646428,1768787
8620853,1769032
8626187,1769181
8626194,1769183
8626211,1769187
8626280,1769189
8626242,1769192
8660992,1769216
8646583,1769229
8654207,1769231
8656676,1769233
8659082,1769235
9345041,1912733
8663078,1769243
8663597,1769247
8663951,1769249
8659934,1769551
8643270,1769553
8648677,1769555
8655426,1769559
8659477,1769561
8659422,1769563
8663690,1769565
8664091,1769567
8664826,1769569
8665791,1769571
8665021,1769573
8667108,1769577
8665832,1769579
8657204,1769678
1955257,1942004
1995327,1942006
2010373,1942008
8621948,1770202
8576615,1770339
8653992,1770369
8574992,1770725
8498085,1770771
8630128,1770773
8629658,1770775
8639435,1770777
8638096,1770783
8653284,1771076
8665014,1771080
8575812,1771820
8575908,1771821
8623386,1771828
8631062,1771833
8631419,1771834
8632205,1771838
8632315,1771839
8633383,1771843
8634155,1771845
8634980,1771851
8635305,1771852
8376059,1778982
8654915,1772164
8667122,1772166
7542970,1772174
8668712,1772208
8642130,1772210
8652230,1772212
8654977,1772214
8661434,1772218
8662725,1772220
8662811,1772222
8664462,1772224
8655488,1772226
8656803,1772228
8669333,1772232
8665241,1772234
8582630,1772989
8642439,1773057
8673680,1773059
8657558,1773063
8665045,1773065
8671156,1773069
8664936,1773071
8662701,1773073
8582616,1773075
8496630,1773077
8671596,1773085
8675578,1773087
8658124,1773089
8474353,1778984
8652670,1773207
8663119,1773269
8655653,1773273
8626307,1773824
8647300,1773836
8665117,1773848
8575984,1773865
8631543,1773867
8667304,1773871
8645340,1773875
8654513,1773879
8647496,1773881
8573728,1773893
8554211,1773897
8543923,1773899
8541451,1773901
8584872,1773903
8649511,1773905
8667177,1773907
8669474,1773911
7647727,1773915
8661795,1773917
8809612,1773922
8626998,1773932
8623836,1774293
8659965,1774335
8588517,1774337
8657338,1774343
8364023,1774353
8665825,1774755
8656470,1774763
8623678,1774765
8377436,1778990
8673556,1774833
8635453,1774835
8630805,1775593
8657455,1775597
8619345,1776263
8619390,1776265
8619383,1776273
8619352,1776277
8555409,1776326
8555492,1776328
8622480,1776489
8622882,1776491
8665650,1776495
8668602,1776497
8493169,1778992
8623355,1776636
8260392,1778994
8577779,1777339
8629191,1777341
7545032,1777345
7648678,1777365
8654386,1777389
8634818,1777391
8638412,1777393
8658966,1777395
8668231,1777399
8629342,1777693
8667737,1777705
8632968,1777713
8060200,1777949
8663054,1777953
8666295,1777955
8661599,1777957
8670944,1777959
8666673,1777963
8623898,1777967
8655213,1777969
8661960,1777975
8578785,1777979
8658117,1777983
8649669,1777989
8647788,1777991
8656353,1777995
8372455,1778001
8649580,1778009
8652261,1778011
8663944,1778014
7607839,1778016
8651444,1778018
8663968,1778026
8658461,1778030
8633675,1778036
8633974,1778040
8371418,1778996
8661166,1778929
8655725,1778937
8658306,1778941
8659738,1778955
8499716,1778966
8494735,1778970
8630472,1779014
8633479,1779022
8661221,1780231
8584030,1780233
8626352,1780421
8575427,1780423
8575441,1780426
8638560,1780442
8168975,1780467
8339979,1780478
8622442,1780480
8672351,1780482
8668633,1780500
8672739,1780502
8492775,1780561
8646947,1780566
8571799,1780574
8584281,1780578
8546504,1780581
8555502,1780583
8558695,1780585
8576165,1780587
8494175,1780591
8525013,1780593
8543600,1780595
8551197,1780597
8571782,1780601
8579100,1780603
8548973,1780605
8551630,1780607
8575575,1780609
8582094,1780613
8548715,1780615
8584810,1780617
8618016,1780638
8721484,1780640
8658052,1781426
8676072,1781428
8652591,1781430
8637509,1781445
8656102,1781451
8649645,1781453
8679756,1781960
8669247,1782002
8661269,1782004
8655079,1782267
8668956,1782271
8662581,1782273
8662828,1782281
8663920,1782283
8667294,1782285
8645735,1782287
8669773,1782289
8662086,1782291
8648907,1782293
8669261,1782295
8657974,1782301
8642570,1782303
8632528,1783004
8630812,1783008
8631172,1783010
8622789,1783014
8654960,1783020
8379018,1870568
8630874,1783045
8836812,1814481
8638979,1783057
8631055,1783059
8630661,1783061
8437369,1870570
8575599,1783075
8677868,1783290
8674641,1783294
8661915,1783296
8659594,1783298
9302723,1931334
8674108,1783738
8816124,1783965
8898056,1784100
8555911,1784560
8549958,1784562
8551427,1784564
8549989,1784566
8498171,1785143
8437541,1870572
9338993,1912735
8659790,1786247
8658447,1786249
8662316,1786511
8661214,1786513
8669546,1786515
8651822,1786517
8653727,1786519
8621931,1786571
8672162,1786573
8664125,1786575
8668664,1786577
8666305,1786579
8672674,1786581
8672210,1786583
8672423,1786587
8670810,1786593
8664376,1786601
8660583,1786609
8663841,1786611
8656690,1786613
7966659,1786615
8660473,1786623
8664486,1786625
8670528,1786633
8826918,1786639
8661111,1786643
8835222,1786645
8808950,1786685
8868419,1786692
8653497,1786842
8671950,1786893
8663638,1786919
8655103,1786963
8684150,1786965
8666893,1786969
8665351,1786995
8663195,1786997
8643641,1787003
8643737,1787007
8644080,1787008
8638436,1787011
8639428,1787017
8638553,1787018
8639143,1787019
8659408,1787193
8802138,1787250
8674957,1787260
8671644,1787264
8666697,1787266
8630898,1787291
8648512,1787296
8653129,1787297
8657620,1787298
8653198,1787299
8655134,1787300
8662859,1787321
8659305,1787323
8661355,1787325
8639631,1787330
8642398,1787339
8636050,1787342
8642532,1787344
8637107,1787355
8637657,1787367
8645089,1787370
8645797,1787379
8646765,1787380
8646260,1787384
8895901,1787514
8905729,1787516
8956943,1787518
9145052,1787520
8839314,1787553
8665911,1787557
8676649,1787603
8676144,1787605
8674328,1787608
8674218,1787614
8666752,1787616
8666099,1787618
8673752,1787620
8633558,1787972
8829049,1788360
8653624,1788608
8657895,1788610
7966154,1788612
8661001,1788618
8664321,1788620
8663982,1788622
8666879,1788624
8653978,1789115
8667988,1814482
8879491,1789691
8688606,1789770
8817484,1789786
8689179,1789802
8438722,1870574
2012450,1942010
8663061,1789832
8677631,1789834
8666415,1789984
8675396,1789986
8722452,1790003
8835961,1790018
8721422,1790038
8815266,1790047
8935854,1790049
8622064,1790051
8939984,1790055
8846950,1790087
8579928,1790091
8624419,1790095
8662330,1790097
8629919,1790099
9061129,1790101
8794882,1790103
8844457,1790105
8844550,1790107
8892227,1790111
8935043,1790115
8803247,1790119
8882952,1790121
8937807,1790123
8805843,1790125
8689636,1790127
8688651,1790129
8670951,1790131
8648756,1790133
8652216,1790135
8665595,1790181
8676041,1790183
8638010,1790187
8827443,1790191
8379094,1870576
8897686,1790852
8828057,1790854
8722067,1790862
8888695,1790864
8657118,1790874
8799801,1790880
8883834,1790882
8887902,1790884
9167401,1790888
8686914,1790894
8890449,1790900
8805087,1790902
8885296,1790904
8878155,1790906
8876126,1790908
8848006,1790911
8849036,1790913
8906247,1790915
8894335,1790917
8826781,1790919
8904672,1790925
8841285,1790927
8799698,1790931
8794844,1790933
8794167,1790935
8638773,1790939
8576976,1790945
8355568,1790949
8618133,1790955
8620901,1790957
8618009,1790959
8878210,1790963
8652694,1790985
8658650,1790987
8663621,1791000
8874070,1791371
9101577,1791373
8869511,1791375
8795740,1791377
8664606,1791379
8885863,1791393
8849847,1791395
8803625,1791397
8907088,1791399
8896807,1791420
8884352,1791446
8652144,1791488
8632425,1791515
9167683,1791564
9102875,1791570
8814535,1791572
8728432,1791598
8797573,1791650
8876913,1791673
8841058,1791682
8843465,1791709
8801641,1791713
8687236,1791726
8874331,1791798
8719939,1791826
8939324,1791828
8798400,1791830
8848178,1791865
9194687,1791869
8661025,1792529
8653239,1792551
8666848,1792553
8672519,1792555
8649236,1792559
8841515,1792562
8887421,1792571
8686811,1792583
8686488,1792585
8685214,1792587
8954990,1912737
8722005,1792615
8656793,1792619
8665667,1792621
8676876,1792625
8655639,1792627
8686608,1793042
8794590,1793503
8883494,1793507
8813804,1793511
8935555,1793513
8799409,1793518
8683553,1793523
8678623,1793525
8673006,1793527
8882608,1793531
8882749,1793533
9127726,1793537
8904490,1793545
9174377,1793815
8861409,1793847
8817745,1793855
8727718,1793857
8808338,1793860
8958707,1793866
9160570,1793868
8819176,1793870
8861320,1793872
8885588,1793874
8807140,1870579
8958185,1793876
9175060,1793878
8658722,1793909
8658533,1793913
8673501,1793915
8663494,1793917
8673130,1793919
8818672,1793921
8678472,1793923
8659989,1793925
8687755,1793929
8816801,1794339
8866909,1794341
8954756,1794345
8683993,1794349
8660129,1794356
8725552,1794530
8804882,1794536
8802523,1794538
8806536,1794540
8905987,1794542
8676216,1794544
8877424,1794548
8646332,1794589
8648787,1794599
8655457,1794601
8657479,1794603
8792884,1870581
8654568,1794617
8634832,1794621
8637743,1794623
7987308,1794627
8656195,1794631
8653033,1794633
8656920,1794635
7598625,1794637
8643108,1794653
8667562,1794655
8635587,1794673
8159946,1794675
9164480,1794817
8862312,1794821
8815589,1794838
8868031,1794888
8879714,1794902
8813529,1870583
1934742,1942012
8833705,1794932
9172458,1794934
8634375,1794961
8649607,1795128
8658265,1796164
8656212,1796166
8659721,1796168
8660545,1796170
8659707,1796172
8663504,1796174
8649229,1796176
8651956,1796178
8654410,1796180
8655440,1796188
8655048,1796190
8657589,1796192
8657259,1796194
8657833,1796196
8660095,1796198
8660851,1796200
8662921,1796202
8639363,1796208
8642934,1796210
8654575,1796214
8655402,1796339
8657606,1796341
8660442,1796343
8663085,1796345
8663102,1796347
8661410,1796349
8655244,1796353
8633486,1796363
8642477,1796365
8649724,1796369
8651626,1796371
8815084,1870585
8651853,1796373
8649841,1796375
8651602,1796377
8646497,1796401
8555959,1796403
8579296,1796405
8659374,1796425
8671170,1796548
8668042,1796570
8723097,1814489
9167755,1797818
8669429,1814491
8289548,1797959
8370103,1797963
8669900,1797965
8652508,1797967
8863153,1814493
8653002,1814494
8891981,1798130
8726946,1798167
8674249,1798195
8684514,1798197
8657383,1798201
8656391,1798203
8674414,1798214
9149773,1798225
8658595,1798236
8678300,1798238
8674359,1798240
8656315,1798318
8658698,1814497
8621041,1798480
8804583,1814504
8805915,1814508
8667050,1799317
8635439,1799319
8639394,1799419
8048662,1801277
8655938,1801320
8864767,1801404
8874874,1801406
8835002,1801473
8685551,1801475
8685544,1801479
8685609,1801481
8685582,1801483
8578998,1801507
8635006,1801511
8665447,1801513
8675509,1801515
8554668,1801517
8689595,1801519
8689612,1801523
8845951,1801525
8661070,1801528
8685142,1801530
8685159,1801532
8654142,1801552
8658564,1801554
8660679,1801556
8685575,1801562
8673738,1801564
8674878,1801566
8685207,1801568
8663573,1801570
8678898,1801572
7967366,1801574
8669814,1801580
8661771,1801945
8728573,1801971
8874661,1801973
8848934,1801975
8689416,1801977
8800408,1801979
8865326,1801981
8881843,1801983
8889711,1801985
8895389,1801987
8809478,1801989
8794813,1801991
8833949,1801993
8896728,1801995
8726520,1802127
9162695,1802129
8726362,1802131
8664967,1802141
8663669,1802143
8802509,1802145
8631859,1802147
8807779,1802151
8817635,1802153
8687030,1802155
8803742,1802161
8802183,1802165
8656755,1803026
8656762,1803040
8661032,1803059
9160408,1803082
9174724,1803084
8060262,1803086
8685812,1803090
8685829,1803091
8685836,1803092
8686639,1803096
8958116,1803140
8884211,1803647
8653734,1803652
8635415,1803985
8622150,1804125
8664819,1804233
8667414,1804239
8547723,1805609
8906106,1805662
9083918,1805664
8686512,1805906
8795386,1805910
8646349,1806014
8642518,1806020
8665856,1806022
8667531,1806024
8668671,1806026
8670676,1806028
8631646,1806046
8678850,1806048
8108179,1806054
8722311,1806058
8686567,1806317
8677105,1806362
8637547,1806366
8643658,1806377
8648017,1806379
8633187,1806381
8722328,1806417
8647616,1806422
8654166,1806423
8722359,1806445
8722366,1806447
8722342,1806449
8677318,1806451
8668475,1806456
8471686,1806460
8649487,1806567
8679646,1806634
8683429,1806636
8670607,1806638
8872979,1806643
8796426,1806645
8802224,1806647
8878014,1806649
8892351,1806651
8937852,1806653
8668413,1806655
8882213,1806659
8935328,1806661
8677459,1806663
8361325,1806665
8361301,1806667
8673446,1806669
8686828,1806671
8722933,1806673
8722926,1806675
8666831,1806677
8666941,1806679
8722445,1806681
8675695,1806685
8677734,1806687
8679660,1806689
9181047,1806693
8687762,1806695
8686938,1806903
8806529,1806907
8656061,1806908
8674892,1806919
8846132,1806930
8882457,1806931
8672241,1806933
8646710,1806939
8683357,1806940
8687607,1807094
8726843,1807095
8361387,1807405
8661362,1807476
8677978,1807488
9072761,1807502
8866136,1807503
8899251,1807504
8847313,1807505
9145076,1807506
8652474,1807512
8639095,1807514
8796787,1808043
8847007,1808045
8876274,1808047
8147525,1808067
9129449,1808079
8729280,1808083
8663360,1808085
8687470,1808088
8676780,1808090
8660521,1808092
8684442,1808094
8873002,1815841
8687425,1808102
8669742,1808110
8688802,1808120
8881269,1808126
8673831,1808129
8790305,1808131
8833963,1808133
8841474,1808135
8659996,1808138
8834931,1808140
8672090,1808142
8792028,1808144
8796251,1808146
8666477,1808148
8803539,1808151
8675028,1808155
8828837,1808157
8795496,1808159
8800563,1808161
8656597,1808163
8843472,1808167
8665382,1808171
8669278,1808173
8875165,1808175
8803065,1808177
7477832,1808191
8722555,1808223
8687315,1808272
8721518,1808274
8723585,1808276
8887177,1808278
8892313,1808280
8894225,1808282
8678324,1808284
8722634,1808286
8862934,1810507
8689629,1808857
8722689,1808874
8722665,1808876
8722672,1808878
9173316,1808885
8860431,1809189
8845030,1809191
8641014,1809193
8674438,1809213
8674452,1809225
8648536,1809230
8868969,1809232
8658588,1809234
8652948,1809245
8863335,1809247
8669292,1809249
8847344,1809251
8800635,1809253
8689564,1809259
8800817,1809261
8678788,1809264
8836214,1809269
8828095,1809271
8828813,1814518
8508315,1809646
8679268,1809663
8143031,1809665
8935287,1809677
8635233,1809683
8543071,1809687
8664929,1809691
8673192,1809693
8688503,1809695
8724326,1809697
8520908,1809701
8657819,1809703
8686725,1809705
8844677,1809709
8844691,1809711
8849768,1809713
8828428,1809727
8834168,1809729
8841371,1809731
8844471,1809737
9348158,1931336
8799351,1809752
8727251,1809771
8863421,1809773
8891486,1809777
8885478,1809779
8668114,1809781
8674902,1809783
8723145,1809785
8727684,1809793
8803773,1809797
8869047,1809801
8804947,1809803
8476162,1809809
8667878,1809811
8873466,1809823
8875859,1809829
9123184,1809831
9189276,1809833
9190447,1809835
9195851,1809837
9197660,1809839
9198322,1809841
8677583,1809843
8802107,1809845
8723224,1809889
8724302,1809891
8874692,1809895
8868897,1809897
9164648,1809903
8862037,1809905
8679275,1809907
8791414,1809909
8957595,1809911
8841649,1809913
9049567,1809925
8827931,1809929
8880428,1809932
8725679,1809934
8936028,1809935
8956620,1809939
8790381,1809941
9101584,1809945
9198944,1809949
8863627,1809955
8907473,1810111
8837756,1810115
8860510,1810117
8827096,1853140
8876700,1810119
8955937,1810121
8727749,1810125
8728391,1810129
8679330,1810131
8899660,1810135
8841917,1810141
8868127,1810145
8654953,1810147
8677930,1810322
8676955,1810329
8654001,1810331
8542340,1810343
8862422,1810345
8894098,1810357
9164727,1810359
9174690,1810361
8726829,1810402
8790594,1810404
8848893,1810408
8836991,1810410
8846675,1810412
8863081,1810414
9148585,1810416
8814102,1810418
8842875,1810422
8685386,1810424
8819664,1810426
8835026,1810428
8875385,1810432
8795647,1810434
8896182,1810436
8938181,1810438
9183399,1810440
8839338,1810442
8841168,1810526
8723860,1810532
8803759,1810534
8878540,1810548
8827364,1810550
8836726,1810552
8892760,1810554
8791902,1810556
8909055,1810558
8684497,1810560
8687810,1810562
8728195,1810564
8907710,1810572
8895815,1810574
8906759,1810576
8880734,1810654
8867506,1810689
8796457,1810691
8795063,1810695
8864121,1810699
8956761,1810701
8643562,1810705
8805977,1810707
8803704,1810709
8679165,1810713
8677552,1810717
8709516,1810721
8799708,1810723
8793577,1810735
8898630,1810737
8726654,1810743
8904892,1810834
8877747,1810861
9190966,1810925
8689382,1811040
8908465,1811501
9170333,1811503
8729572,1811505
8909608,1811507
8670786,1811509
8954828,1811517
8868938,1811519
8671682,1811525
8827656,1811533
8869281,1811543
8804301,1811549
9100334,1811553
8889508,1811555
8678379,1811595
8803522,1811647
8722816,1811649
8669199,1811651
8876449,1811657
8668736,1811828
8815321,1811867
8838607,1811869
8798929,1811871
8724993,1811873
8878887,1811875
8874850,1811877
8882392,1811879
8845267,1811881
8722490,1811883
8722476,1811885
8722500,1811887
8722483,1811889
8722823,1811891
8938435,1811893
8880088,1811895
9168730,1811897
8891974,1811899
8798383,1811913
8799186,1811915
8796488,1811964
8845157,1811970
8677239,1812101
8727873,1812103
8729730,1812105
8661403,1812107
8959964,1812154
8892258,1812158
8844392,1812160
8727866,1812164
8689076,1812168
8724687,1812328
8805465,1812334
8829788,1812343
8725514,1812463
8668073,1812467
8814748,1812477
8688022,1812479
8875086,1812481
8874544,1812483
8796196,1812487
8844684,1812491
8676113,1812493
8729431,1812499
8829520,1812503
8658753,1812507
8677332,1812509
8891857,1812511
8802028,1812513
8814401,1812515
8955786,1812517
8663999,1812519
8709066,1812521
8880806,1812523
8804624,1812525
8814827,1812529
8849445,1812531
8838360,1812535
8880033,1812549
8652326,1812551
8863342,1812553
8816997,1812555
8813701,1812559
8622356,1812563
8670827,1812565
8665162,1812567
8582513,1812569
8657723,1812573
8936482,1812575
8659848,1812577
8659893,1812579
8556996,1812581
8684844,1812587
8865072,1812589
8955353,1812593
8841106,1812595
8957344,1812597
8645979,1812599
8673707,1812603
8661582,1812605
8658272,1812609
8802190,1812663
8834838,1812665
8688747,1812667
8890597,1812669
8936918,1812671
8939252,1812673
8875127,1812675
8905602,1812677
8684105,1812679
8873442,1812681
8725947,1812683
8667830,1812685
8722029,1812686
8669807,1812687
8838346,1812688
8893518,1812690
8813426,1812692
8895303,1812694
8727897,1812696
8896120,1812700
8803601,1812702
8936949,1812704
8808792,1812708
8893501,1812710
8936334,1812723
8909718,1812725
8729840,1812746
8907356,1812752
8671400,1812754
8678991,1812756
8817903,1812760
8805520,1812762
8686172,1812783
8795159,1812784
8724168,1812786
8719654,1812790
8846211,1812792
8897617,1812794
8847595,1812796
8862659,1812798
8879824,1812802
8879941,1812804
8898939,1812810
8809533,1812812
8818043,1812816
8719764,1812818
8675358,1812842
8841807,1812848
8683632,1812850
8660222,1812852
8817556,1812854
9178854,1812856
8837828,1812860
8790965,1812866
8687322,1812868
8683113,1812870
8815785,1812872
8672760,1812874
8828875,1812876
8839871,1812878
8642240,1812896
8826846,1812900
9147964,1812902
8671101,1812943
8841443,1812945
8816052,1812947
8835088,1812951
8728047,1812953
8816674,1812981
8689753,1812987
8724663,1812991
8689234,1812995
8638003,1812999
8659903,1813017
8829881,1813019
8868220,1813021
8892131,1813270
8899134,1813272
7257210,1813276
8887160,1813278
8908812,1813280
9166268,1813284
8886707,1813286
8839084,1813292
8835143,1813294
8818751,1813296
8958295,1813436
8861935,1813445
9164291,1813447
8726623,1813449
8729493,1813453
8723602,1813457
8836843,1813484
8838054,1813486
8868505,1813488
8955126,1813490
8709073,1813491
8657266,1813698
8644372,1813700
8663432,1813702
8656841,1813704
8866545,1813708
8893305,1813710
8728607,1813712
8792413,1813714
8826774,1813716
8827223,1813722
8797212,1813726
8834986,1813728
8846352,1813730
8860826,1813736
8863809,1813738
8849146,1813740
8869652,1813742
8880600,1813744
8860338,1813746
8814092,1813754
8684765,1813756
8794181,1813758
8875536,1813760
8819815,1813762
8790532,1813764
8904830,1813766
8721831,1813768
8793041,1813777
8860912,1813815
8863328,1813817
8802097,1813819
9162884,1814190
9165379,1814192
8897253,1814194
8908393,1814198
8817006,1814200
8670542,1814206
8889168,1814207
9169777,1814209
8876456,1814211
9194591,1814213
